,experiment_code,reaction_code,0.0001,0.001,0.01,0.1,1,10,100,1000,10000
15885,C0.30,PGK,2.3012799999999998,2.3012799999999998,2.3012799999999998,2.3014200000000002,2.30815,2.3767400000000003,2.44266,2.44371,2.44366
15886,C0.30,GPM,2.3014,2.30137,2.3012900000000003,2.3012900000000003,2.3021,2.34338,2.44195,2.44371,2.44366
15887,C0.30,ENO,2.3012799999999998,2.3012799999999998,2.3012799999999998,2.3012799999999998,2.30172,2.34128,2.44191,2.44371,2.44366
15888,C0.30,PYK,2.30127,2.30127,2.30127,2.3012799999999998,2.30153,2.33988,2.44187,2.44371,2.44366
15889,C0.30,G6PDH2r,0.151322,0.15132,0.151302,0.151124,0.149368,0.134178,0.0735721,0.0423457,0.0421292
15890,C0.30,PGL,0.0355515,0.035551599999999996,0.035552999999999994,0.0355671,0.0357055,0.036896,0.041347,0.042265199999999996,0.042128399999999996
15891,C0.30,GND,0.035443,0.0354431,0.035443300000000004,0.03544509999999999,0.0354669,0.0360264,0.039103399999999996,0.0421772,0.042126
15892,C0.30,RPE,0.000638763,0.000638736,0.000638483,0.000636601,0.000641641,0.00095476,0.00199419,0.000608979,0.000307136
15893,C0.30,RKI,0.0347945,0.0347945,0.0347944,0.034794099999999994,0.034796600000000004,0.0349423,0.0367154,0.0415525,0.0418185
15894,C0.30,TKL1,0.0005519969999999999,0.0005519969999999999,0.000551994,0.000551886,0.0005470319999999999,0.000491547,0.000453204,0.00054359,0.00029844400000000003
15895,C0.30,TKL2,9.45453e-06,9.431339999999998e-06,9.209700000000001e-06,7.693819999999999e-06,5.029649999999999e-06,3.7557e-06,2.8245999999999996e-06,3.7472399999999997e-06,6.99299e-06
15896,C0.30,TAL,5.80646e-05,2.65937e-05,-0.000280026,-0.0027045000000000003,-0.00844878,-0.00475345,6.099e-05,3.74953e-05,2.52125e-05
15897,C0.30,pyr_c_EX,2.30127,2.30127,2.30127,2.30127,2.3012799999999998,2.30772,2.43571,2.44371,2.44366
15898,C0.30,dhap_c_EX,0.49414399999999997,0.49414399999999997,0.49414399999999997,0.494167,0.497173,0.541496,0.6118939999999999,0.613308,0.613261
15899,C0.30,r5p_c_EX,0.0342034,0.0342034,0.0342034,0.034203500000000005,0.0342043,0.0342295,0.03546780000000001,0.040977,0.041519099999999996
15900,C0.05,PGI,18.5517,18.3191,16.2216,6.23022,0.357468,0.350234,0.347515,0.34727399999999997,0.34725700000000004
15901,C0.05,PFK,0.326453,0.326867,0.330435,0.344115,0.349936,0.348159,0.347394,0.34737399999999996,0.347373
15902,C0.05,FBA,0.326408,0.326408,0.32642600000000005,0.327421,0.333739,0.344113,0.347375,0.34737399999999996,0.347373
15903,C0.05,TPI,0.3143,0.314288,0.31403000000000003,0.31187600000000004,0.310323,0.328232,0.333785,0.333787,0.333787
15904,C0.05,GAPD,0.640754,0.640754,0.6407579999999999,0.640882,0.645816,0.674276,0.681415,0.681254,0.6812600000000001
15905,C0.05,PGK,0.64074,0.640754,0.6407579999999999,0.640882,0.64581,0.674254,0.681412,0.681254,0.6812600000000001
15906,C0.05,GPM,0.64074,0.640741,0.6407510000000001,0.640764,0.641839,0.654115,0.6792729999999999,0.681254,0.6812600000000001
15907,C0.05,ENO,0.640759,0.640759,0.640756,0.6407579999999999,0.641605,0.652846,0.679138,0.681254,0.6812600000000001
15908,C0.05,PYK,0.640753,0.640753,0.640753,0.640753,0.6408020000000001,0.647161,0.678524,0.681254,0.6812600000000001
15909,C0.05,G6PDH2r,0.06201040000000001,0.062008400000000005,0.0619884,0.061789300000000005,0.0598715,0.045864800000000004,0.0139395,0.00644673,0.00620808
15910,C0.05,PGL,0.00495369,0.00495375,0.00495435,0.00496033,0.0050185,0.00547736,0.00673937,0.00641376,0.00620804
15911,C0.05,GND,0.00465172,0.00465172,0.00465173,0.00465174,0.00465028,0.00472915,0.00537658,0.00602997,0.00620751
15912,C0.05,RPE,0.000292708,0.000292706,0.000292655,0.000290782,0.000274779,0.000298497,0.0005632030000000001,0.000278002,0.000157971
15913,C0.05,RKI,0.00433226,0.00433226,0.00433225,0.00433229,0.00434083,0.00438043,0.00469363,0.00571767,0.00604949
15914,C0.05,TKL1,5.73296e-05,5.73296e-05,5.73292e-05,5.73134e-05,5.66663e-05,5.29345e-05,5.51559e-05,9.437370000000001e-05,0.000100445
15915,C0.05,TKL2,0.000128142,0.00012710100000000002,0.00011812799999999999,8.36308e-05,6.702189999999999e-05,5.8925600000000004e-05,4.06282e-05,4.9240600000000004e-05,5.73373e-05
15916,C0.05,TAL,0.00011978399999999999,8.52958e-05,-0.000230604,-0.00186586,-0.00285224,-0.0021138000000000003,-0.000160625,5.03854e-05,5.8633599999999994e-05
15917,C0.05,pyr_c_EX,0.640753,0.640753,0.640753,0.640753,0.640753,0.6415420000000001,0.6736270000000001,0.681253,0.6812600000000001
15918,C0.05,dhap_c_EX,0.012121700000000001,0.012121700000000001,0.012121700000000001,0.012124600000000001,0.0122722,0.0131868,0.013574700000000002,0.0135862,0.0135864
15919,C0.05,r5p_c_EX,0.0042146,0.0042146,0.0042146,0.00421464,0.00421511,0.00422151,0.00437776,0.00554849,0.00594894
15920,C0.11,PGI,7.79772,7.77555,7.559639999999999,5.85515,1.4224700000000001,0.786497,0.779371,0.77444,0.773788
15921,C0.11,PFK,0.734737,0.734989,0.7374149999999999,0.754812,0.788245,0.784304,0.779566,0.774853,0.774292
15922,C0.11,FBA,0.734705,0.734703,0.7347199999999999,0.736217,0.7485390000000001,0.772411,0.77912,0.774817,0.774292
15923,C0.11,TPI,0.699226,0.6991350000000001,0.698891,0.6971069999999999,0.6929489999999999,0.727592,0.737749,0.7317819999999999,0.731055
15924,C0.11,GAPD,1.43398,1.43398,1.43398,1.4340899999999999,1.44268,1.5020200000000001,1.51724,1.507,1.50568
15925,C0.11,PGK,1.43398,1.43398,1.43398,1.4340899999999999,1.44265,1.50197,1.51721,1.50699,1.50568
15926,C0.11,GPM,1.4340700000000002,1.4340600000000001,1.43404,1.43401,1.4354200000000001,1.45309,1.48051,1.50415,1.50568
15927,C0.11,ENO,1.4340000000000002,1.4340000000000002,1.4340000000000002,1.4340000000000002,1.43502,1.45003,1.4782,1.50397,1.50568
15928,C0.11,PYK,1.43397,1.43397,1.43397,1.43397,1.4339899999999999,1.43685,1.46807,1.50318,1.50568
15929,C0.11,G6PDH2r,0.073428,0.07342660000000001,0.0734125,0.073272,0.07190269999999999,0.0610188,0.0291241,0.0176666,0.017521400000000003
15930,C0.11,PGL,0.014073599999999999,0.0140737,0.0140747,0.014085399999999998,0.014189600000000002,0.015054099999999999,0.017815200000000003,0.0176192,0.0175212
15931,C0.11,GND,0.0139906,0.0139906,0.0139906,0.0139906,0.0139828,0.014043100000000001,0.0155317,0.017470199999999998,0.0175201
15932,C0.11,RPE,0.000847137,0.0008471269999999999,0.0008469819999999999,0.0008424089999999999,0.000774677,0.0007336069999999999,0.00120644,0.0006622889999999999,0.000585971
15933,C0.11,RKI,0.013138,0.013138,0.013138,0.013138,0.0131714,0.013245600000000001,0.014128899999999998,0.0167947,0.016934
15934,C0.11,TKL1,0.000293682,0.000293681,0.00029368,0.000293636,0.00029007,0.000265478,0.000276989,0.000408241,0.000334876
15935,C0.11,TKL2,0.000521126,0.000520007,0.000509263,0.000432729,0.000280729,0.000226496,0.000162599,0.000202385,0.00025067
15936,C0.11,TAL,0.000508599,0.000497649,0.000390703,-0.00046853300000000004,-0.00275237,-0.00212657,4.3159e-05,0.00021108599999999998,0.000253365
15937,C0.11,pyr_c_EX,1.43398,1.43398,1.43398,1.43398,1.43398,1.4347,1.4655,1.50311,1.50568
15938,C0.11,dhap_c_EX,0.0357416,0.0357416,0.0357416,0.0357458,0.0361647,0.0393181,0.0411584,0.0430188,0.043237199999999996
15939,C0.11,r5p_c_EX,0.0128275,0.0128275,0.0128275,0.0128275,0.0128281,0.012846200000000002,0.013428399999999998,0.016358,0.0165989
15940,C0.16,PGI,20.8663,20.7451,19.5932,12.0329,1.45005,1.13829,1.1255,1.12321,1.1232600000000001
15941,C0.16,PFK,1.0549,1.05575,1.06371,1.10922,1.15491,1.13626,1.12529,1.1232799999999998,1.1233600000000001
15942,C0.16,FBA,1.0548,1.0548,1.05484,1.05758,1.0790600000000001,1.1197,1.12476,1.1232799999999998,1.1233600000000001
15943,C0.16,TPI,1.02036,1.0202799999999999,1.02001,1.01726,1.0163200000000001,1.07536,1.08388,1.0822100000000001,1.0823
15944,C0.16,GAPD,2.07574,2.07574,2.07575,2.07603,2.09555,2.1970099999999997,2.20961,2.20642,2.20618
15945,C0.16,PGK,2.07574,2.07574,2.07575,2.07602,2.0955,2.19695,2.2096,2.20642,2.20618
15946,C0.16,GPM,2.07585,2.07585,2.0758,2.07576,2.07764,2.10665,2.1886799999999997,2.20642,2.20618
15947,C0.16,ENO,2.07574,2.07574,2.07574,2.07574,2.07658,2.1010400000000002,2.18738,2.20642,2.20618
15948,C0.16,PYK,2.07574,2.07574,2.07574,2.07574,2.0758,2.0914200000000003,2.18507,2.20642,2.20618
15949,C0.16,G6PDH2r,0.165978,0.165974,0.165933,0.16552999999999998,0.16162100000000001,0.13143,0.0499461,0.0243587,0.0240663
15950,C0.16,PGL,0.020233,0.0202331,0.020234400000000003,0.020247799999999996,0.0203779,0.021417099999999998,0.024382,0.0243163,0.024065200000000002
15951,C0.16,GND,0.0201158,0.0201158,0.0201158,0.020115900000000003,0.0201172,0.0202237,0.021993000000000002,0.024155799999999998,0.0240584
15952,C0.16,RPE,0.000957816,0.000957642,0.0009565719999999999,0.0009548,0.000943701,0.000992568,0.00163441,0.00103009,0.000581185
15953,C0.16,RKI,0.019202200000000003,0.019196900000000003,0.0191655,0.019148500000000002,0.0191531,0.0191748,0.0201384,0.023109,0.0234764
15954,C0.16,TKL1,0.000840703,0.0008407019999999999,0.0008406980000000001,0.000840499,0.0008271180000000001,0.000755695,0.000756453,0.000941287,0.000534439
15955,C0.16,TKL2,6.19709e-05,6.17106e-05,5.92999e-05,4.5826400000000006e-05,3.13693e-05,2.7041199999999998e-05,1.88852e-05,2.327e-05,4.35721e-05
15956,C0.16,TAL,9.07945e-05,7.60649e-05,-6.43615e-05,-0.00100585,-0.00231454,-0.0017736,-0.000219426,4.55104e-05,5.5409e-05
15957,C0.16,pyr_c_EX,2.07575,2.07575,2.07575,2.07575,2.07575,2.0798799999999997,2.18033,2.20642,2.20618
15958,C0.16,dhap_c_EX,0.0346719,0.0346719,0.0346719,0.0346784,0.035262699999999994,0.0386984,0.0406855,0.0410699,0.0410558
15959,C0.16,r5p_c_EX,0.0182804,0.0182804,0.0182804,0.0182804,0.018281,0.018295500000000003,0.018898500000000002,0.022131099999999997,0.0229402
15960,C0.22,PGI,7.5496,7.5319899999999995,7.3609800000000005,6.0463,3.05505,2.60403,2.55144,2.55098,2.5510200000000003
15961,C0.22,PFK,2.34973,2.35196,2.3733400000000002,2.52458,2.76467,2.59707,2.55087,2.55108,2.55114
15962,C0.22,FBA,2.34947,2.34947,2.34956,2.35563,2.4234400000000003,2.53829,2.5509,2.55108,2.55114
15963,C0.22,TPI,2.2688200000000003,2.2688200000000003,2.2687,2.26352,2.26608,2.42919,2.4495299999999998,2.44972,2.44979
15964,C0.22,GAPD,4.61913,4.61913,4.61914,4.62001,4.68715,4.97049,5.00173,5.00148,5.00138
15965,C0.22,PGK,4.6191,4.61913,4.61914,4.6199900000000005,4.6870400000000005,4.97035,5.00173,5.00148,5.00138
15966,C0.22,GPM,4.6191699999999996,4.61916,4.61915,4.6192,4.63315,4.85807,5.00176,5.00148,5.00138
15967,C0.22,ENO,4.61914,4.61914,4.61915,4.6191699999999996,4.63028,4.85177,5.00176,5.00148,5.00138
15968,C0.22,PYK,4.61914,4.61914,4.61914,4.61914,4.62259,4.83213,5.00177,5.00148,5.00138
15969,C0.22,G6PDH2r,0.0710335,0.0710332,0.07103,0.07099789999999999,0.07067960000000001,0.06768660000000001,0.0491012,0.020323400000000002,0.0165826
15970,C0.22,PGL,0.015366999999999999,0.015366999999999999,0.0153671,0.0153685,0.0153824,0.015513299999999999,0.016315100000000003,0.017006200000000003,0.0165799
15971,C0.22,GND,0.015183000000000002,0.015183000000000002,0.015183100000000001,0.015183100000000001,0.015183100000000001,0.015181700000000001,0.015220099999999999,0.0161059,0.0165727
15972,C0.22,RPE,0.00101425,0.00101267,0.00100971,0.00100968,0.00100562,0.00100677,0.0009455010000000001,0.000871655,0.00052136
15973,C0.22,RKI,0.015098199999999999,0.0147769,0.0141679,0.014158500000000001,0.014152600000000001,0.014112999999999999,0.0142167,0.015205799999999998,0.0160501
15974,C0.22,TKL1,0.000897488,0.000897488,0.0008974860000000001,0.000897105,0.0008685380000000001,0.0007358060000000001,0.0006972230000000001,0.000736619,0.000473907
15975,C0.22,TKL2,6.13111e-05,6.1177e-05,5.98933e-05,5.10283e-05,3.49635e-05,2.8165100000000002e-05,2.13684e-05,2.3491100000000003e-05,4.27513e-05
15976,C0.22,TAL,0.000149618,0.000130586,-5.44086e-05,-0.00148912,-0.00461522,-0.00347325,-0.000582066,7.52696e-05,7.41723e-05
15977,C0.22,pyr_c_EX,4.61913,4.61913,4.61913,4.61913,4.61925,4.71488,5.00177,5.00148,5.00138
15978,C0.22,dhap_c_EX,0.0806267,0.0806267,0.0806268,0.0806484,0.08323910000000001,0.0976054,0.101373,0.101358,0.101351
15979,C0.22,r5p_c_EX,0.0132286,0.0132286,0.013228700000000001,0.013228700000000001,0.0132292,0.013241299999999998,0.0133923,0.0144066,0.015573599999999998
15980,C0.30,PGI,15.6569,15.5982,15.0321,10.8847,2.7531,2.03464,1.7653400000000001,1.75862,1.7586700000000002
15981,C0.30,PFK,1.59808,1.6009200000000001,1.62819,1.82467,2.17635,2.02652,1.7649599999999999,1.75865,1.75869
15982,C0.30,FBA,1.5977700000000001,1.5977700000000001,1.59778,1.59874,1.62021,1.6784599999999998,1.75663,1.75865,1.7587
15983,C0.30,TPI,0.769642,0.769638,0.7695609999999999,0.767987,0.751975,0.746205,0.730445,0.729962,0.7300449999999999
15984,C0.30,GAPD,2.36774,2.36774,2.36774,2.3678,2.37168,2.42463,2.4876400000000003,2.4889799999999997,2.48896
15985,C0.30,PGK,2.36773,2.36773,2.36774,2.3677900000000003,2.37166,2.4245799999999997,2.4876400000000003,2.4889799999999997,2.48896
15986,C0.30,GPM,2.36786,2.36784,2.36775,2.36775,2.3681900000000002,2.39317,2.48644,2.4889799999999997,2.48896
15987,C0.30,ENO,2.36774,2.36774,2.36774,2.36774,2.3679799999999998,2.39118,2.48636,2.4889799999999997,2.48896
15988,C0.30,PYK,2.36775,2.36775,2.36775,2.36775,2.36782,2.3888700000000003,2.48627,2.4889799999999997,2.48896
15989,C0.30,G6PDH2r,0.121779,0.121778,0.121768,0.12166500000000001,0.120654,0.111668,0.070563,0.0378912,0.0373008
15990,C0.30,PGL,0.0326994,0.0326995,0.032700099999999996,0.0327062,0.0327662,0.0333018,0.0357649,0.037338300000000005,0.037300099999999996
15991,C0.30,GND,0.032615899999999996,0.032616,0.032617200000000006,0.0326242,0.0326464,0.0329443,0.034779500000000005,0.0372711,0.0372987
15992,C0.30,RPE,0.000498491,0.000498481,0.000498386,0.0004978609999999999,0.00050013,0.000631407,0.00126964,0.00046028800000000005,0.000239435
15993,C0.30,RKI,0.0321132,0.0321131,0.0321129,0.032111900000000006,0.0321201,0.0322295,0.0332706,0.036794400000000005,0.0370589
15994,C0.30,TKL1,0.00042210699999999996,0.00042210699999999996,0.000422106,0.00042206199999999996,0.000419318,0.000381961,0.00033917800000000004,0.00039264300000000003,0.00023379099999999998
15995,C0.30,TKL2,7.205e-06,7.18378e-06,6.982819999999999e-06,5.69046e-06,3.7856300000000006e-06,3.1555400000000004e-06,2.08366e-06,2.45604e-06,4.23975e-06
15996,C0.30,TAL,5.09283e-05,3.55425e-05,-0.000112524,-0.00117689,-0.00311642,-0.00254844,-0.000278889,3.0513299999999998e-05,2.0766399999999998e-05
15997,C0.30,pyr_c_EX,2.36774,2.36774,2.36774,2.36774,2.36774,2.3735,2.48438,2.4889799999999997,2.48896
15998,C0.30,dhap_c_EX,0.828169,0.828169,0.828169,0.828192,0.832471,0.9051950000000001,1.02566,1.0286899999999999,1.02865
15999,C0.30,r5p_c_EX,0.0316554,0.0316554,0.0316554,0.0316554,0.0316561,0.0316768,0.0324207,0.036366699999999995,0.036824300000000004
16000,C0.05,PGI,6.8817699999999995,6.854260000000001,6.58882,4.6387,0.682098,0.359689,0.358069,0.351689,0.344796
16001,C0.05,PFK,0.34163899999999997,0.34174299999999996,0.34272800000000003,0.34915799999999997,0.35885,0.35891999999999996,0.358094,0.352064,0.34511
16002,C0.05,FBA,0.341453,0.341453,0.341459,0.3419,0.34728200000000004,0.357369,0.35748,0.35168699999999997,0.34511
16003,C0.05,TPI,0.326075,0.32604299999999997,0.325974,0.32535,0.325104,0.340429,0.34025500000000003,0.32916999999999996,0.317525
16004,C0.05,GAPD,0.667456,0.667456,0.667456,0.667519,0.6729109999999999,0.698816,0.6979479999999999,0.6808390000000001,0.662684
16005,C0.05,PGK,0.667411,0.667415,0.667434,0.6674939999999999,0.672845,0.698754,0.697893,0.680813,0.662684
16006,C0.05,GPM,0.657148,0.657148,0.657145,0.6571319999999999,0.657516,0.664925,0.666145,0.665633,0.662669
16007,C0.05,ENO,0.656472,0.656472,0.656473,0.656478,0.656668,0.662855,0.6641699999999999,0.6646880000000001,0.662668
16008,C0.05,PYK,0.653478,0.653478,0.653478,0.653478,0.653483,0.653593,0.654985,0.660288,0.662664
16009,C0.05,G6PDH2r,0.376471,0.376436,0.37608400000000003,0.372602,0.340769,0.173552,0.011062,0.00708795,0.00685396
16010,C0.05,PGL,0.00581521,0.00581538,0.00581707,0.00583383,0.00598865,0.00684888,0.00765775,0.00707952,0.00685394
16011,C0.05,GND,0.00547059,0.00547059,0.00547059,0.00547063,0.00547142,0.00551032,0.00606381,0.00665653,0.00685267
16012,C0.05,RPE,0.000537876,0.000537875,0.000537866,0.0005374819999999999,0.000528033,0.000517999,0.0007854580000000001,0.00040144,0.000204083
16013,C0.05,RKI,0.00489047,0.00489047,0.00489048,0.00489052,0.0048911,0.00490364,0.00511596,0.00620588,0.00664841
16014,C0.05,TKL1,2.6061399999999998e-05,2.6061399999999998e-05,2.6061399999999998e-05,2.60598e-05,2.58874e-05,2.4985300000000003e-05,2.4997600000000003e-05,3.1730500000000004e-05,4.39758e-05
16015,C0.05,TKL2,0.000340966,0.00034013099999999997,0.00033218,0.000279049,0.00019270099999999998,0.000176246,0.00013332399999999999,0.00017492099999999997,0.000159381
16016,C0.05,TAL,0.00036832699999999994,0.00036269300000000003,0.000308006,-0.00011167,-0.00105263,-0.000928751,-0.000102861,0.00020196,0.000154295
16017,C0.05,pyr_c_EX,0.653375,0.653375,0.653375,0.6533760000000001,0.653381,0.6534399999999999,0.654725,0.660241,0.662664
16018,C0.05,dhap_c_EX,0.015291899999999999,0.015291899999999999,0.015291899999999999,0.0152931,0.015387999999999999,0.015913999999999998,0.0167804,0.0223076,0.0275841
16019,C0.05,r5p_c_EX,0.00481606,0.00481606,0.00481607,0.00481612,0.00481666,0.00482244,0.00494207,0.00612183,0.00660433
16020,C0.11,PGI,7.21588,7.195760000000001,6.99984,5.453130000000001,1.38981,0.769614,0.764625,0.759843,0.759778
16021,C0.11,PFK,0.7339,0.734057,0.735567,0.746373,0.7675350000000001,0.7680239999999999,0.7645489999999999,0.760096,0.7600399999999999
16022,C0.11,FBA,0.7338779999999999,0.7338779999999999,0.733887,0.734581,0.74234,0.760414,0.763026,0.76008,0.7600399999999999
16023,C0.11,TPI,0.690224,0.690222,0.690175,0.689278,0.687431,0.71091,0.7126279999999999,0.705965,0.705879
16024,C0.11,GAPD,1.42422,1.42422,1.42422,1.42431,1.43071,1.47288,1.47597,1.46617,1.46605
16025,C0.11,PGK,1.42421,1.42421,1.42422,1.42431,1.43067,1.47281,1.47593,1.46617,1.46605
16026,C0.11,GPM,1.4242700000000001,1.4242700000000001,1.42425,1.4242299999999999,1.4253200000000001,1.43802,1.4546299999999999,1.46595,1.46605
16027,C0.11,ENO,1.42421,1.42422,1.42422,1.4242299999999999,1.42503,1.43587,1.45331,1.46594,1.46605
16028,C0.11,PYK,1.42421,1.42421,1.42421,1.42421,1.42422,1.42631,1.44734,1.4658799999999998,1.46605
16029,C0.11,G6PDH2r,0.7618590000000001,0.761782,0.761012,0.7533880000000001,0.684211,0.334484,0.018026499999999997,0.0117882,0.011573299999999998
16030,C0.11,PGL,0.010126399999999999,0.0101267,0.0101292,0.0101538,0.0103782,0.0115439,0.012499799999999998,0.011779399999999999,0.011573299999999998
16031,C0.11,GND,0.00993573,0.00993573,0.00993573,0.00993576,0.00993603,0.00995617,0.010347799999999999,0.0113305,0.011573299999999998
16032,C0.11,RPE,0.0004968269999999999,0.000496805,0.000496562,0.000492854,0.000448945,0.00042415199999999996,0.000529617,0.000335703,0.000264207
16033,C0.11,RKI,0.00943135,0.00943132,0.00943102,0.00942976,0.0094571,0.0094918,0.00973735,0.0109728,0.0113091
16034,C0.11,TKL1,0.000112593,0.000112593,0.000112593,0.000112582,0.000111766,0.00010571200000000001,9.928469999999999e-05,0.000123328,0.00013291
16035,C0.11,TKL2,0.000329749,0.00032911400000000003,0.000322991,0.00027858099999999997,0.000186529,0.000161919,0.00011504299999999999,0.00012650700000000001,0.00013129100000000001
16036,C0.11,TAL,0.000316673,0.00030980000000000005,0.00024265099999999998,-0.000301089,-0.00182347,-0.00165863,-0.00017407900000000003,0.000127169,0.000131349
16037,C0.11,pyr_c_EX,1.42422,1.42422,1.42422,1.42422,1.42422,1.42475,1.44565,1.46587,1.46605
16038,C0.11,dhap_c_EX,0.043675599999999995,0.043675599999999995,0.043675599999999995,0.043677999999999995,0.043949199999999994,0.0461101,0.049715800000000004,0.05410740000000001,0.054160900000000005
16039,C0.11,r5p_c_EX,0.00928873,0.00928873,0.00928873,0.00928877,0.00928925,0.00929859,0.00946173,0.0108016,0.0111762
16040,C0.16,PGI,39.8191,39.3195,34.8306,13.7319,1.14868,1.12811,1.1207,1.11552,1.1154
16041,C0.16,PFK,1.06936,1.0704799999999999,1.08013,1.11706,1.13304,1.12622,1.12032,1.11554,1.11542
16042,C0.16,FBA,1.06925,1.06924,1.0693,1.07217,1.08405,1.11063,1.1193799999999998,1.11552,1.11542
16043,C0.16,TPI,1.05608,1.0559,1.05549,1.05229,1.05247,1.09074,1.1038,1.09964,1.09953
16044,C0.16,GAPD,2.12508,2.12508,2.12508,2.12535,2.13693,2.2027099999999997,2.22363,2.21529,2.21505
16045,C0.16,PGK,2.12509,2.12508,2.12508,2.12534,2.13691,2.20264,2.22358,2.21529,2.21505
16046,C0.16,GPM,2.12512,2.12511,2.12508,2.12508,2.1263799999999997,2.1429099999999996,2.18471,2.21453,2.21505
16047,C0.16,ENO,2.12507,2.12507,2.12507,2.12507,2.1257200000000003,2.1391,2.18224,2.21448,2.21505
16048,C0.16,PYK,2.12507,2.12507,2.12507,2.12507,2.12508,2.12927,2.1754700000000002,2.21434,2.21505
16049,C0.16,G6PDH2r,0.45032799999999995,0.45028900000000005,0.44989799999999996,0.44602200000000003,0.410311,0.21545999999999998,0.028070099999999997,0.023787799999999998,0.023725200000000002
16050,C0.16,PGL,0.018750799999999998,0.018751499999999997,0.0187579,0.018821900000000003,0.0194145,0.022745400000000002,0.025443599999999997,0.0237832,0.023725200000000002
16051,C0.16,GND,0.0186986,0.0186986,0.0186987,0.018699200000000003,0.018715700000000002,0.0194863,0.0220262,0.0236882,0.0237246
16052,C0.16,RPE,0.00014178700000000002,0.000141658,0.000140429,0.000133008,0.000137171,0.000570194,0.00123397,0.000170493,0.000119974
16053,C0.16,RKI,0.018565900000000003,0.018565900000000003,0.0185657,0.0185649,0.018567700000000003,0.0187887,0.020503200000000003,0.0235097,0.0236046
16054,C0.16,TKL1,9.6214e-05,9.62138e-05,9.62133e-05,9.618530000000001e-05,9.498059999999999e-05,8.82383e-05,9.66764e-05,0.00013345700000000002,0.000112778
16055,C0.16,TKL2,1.58849e-05,1.57529e-05,1.46172e-05,1.02552e-05,8.14429e-06,7.4509e-06,5.42867e-06,5.890639999999999e-06,6.9953199999999995e-06
16056,C0.16,TAL,1.67497e-05,-1.15155e-05,-0.000267799,-0.00152805,-0.00227339,-0.00183797,-0.000383519,1.06719e-05,1.01926e-05
16057,C0.16,pyr_c_EX,2.12508,2.12508,2.12508,2.12508,2.12508,2.12637,2.17288,2.2143200000000003,2.21505
16058,C0.16,dhap_c_EX,0.013481799999999999,0.013481799999999999,0.013481899999999998,0.013484600000000001,0.013625700000000001,0.0144959,0.015250399999999999,0.015873599999999998,0.0158892
16059,C0.16,r5p_c_EX,0.0184586,0.0184586,0.0184586,0.0184587,0.018458900000000004,0.0184809,0.0198003,0.023359599999999998,0.0234917
16060,C0.22,PGI,6.42556,6.41291,6.28975,5.32099,2.89535,2.53494,2.5005,2.50045,2.5004299999999997
16061,C0.22,PFK,2.33043,2.33174,2.34428,2.43332,2.58564,2.52638,2.50064,2.50062,2.50063
16062,C0.22,FBA,2.3303,2.3303,2.33038,2.3368900000000004,2.40752,2.50116,2.50063,2.50062,2.50063
16063,C0.22,TPI,2.3128,2.31279,2.31257,2.30615,2.3289299999999997,2.47207,2.47892,2.47891,2.47891
16064,C0.22,GAPD,4.64326,4.64326,4.64332,4.64602,4.7462,4.97931,4.97968,4.97971,4.9797
16065,C0.22,PGK,4.64326,4.64326,4.64328,4.64572,4.74517,4.978940000000001,4.97968,4.97971,4.9797
16066,C0.22,GPM,4.64332,4.64332,4.64328,4.64341,4.66057,4.8697099999999995,4.97966,4.97971,4.9797
16067,C0.22,ENO,4.64325,4.64325,4.64326,4.6433,4.65585,4.8634699999999995,4.97966,4.97971,4.9797
16068,C0.22,PYK,4.64326,4.64326,4.64326,4.64326,4.6477900000000005,4.84997,4.97966,4.97971,4.9797
16069,C0.22,G6PDH2r,0.289773,0.289754,0.289566,0.287692,0.270181,0.165981,0.0319913,0.0234732,0.0233152
16070,C0.22,PGL,0.018534099999999998,0.0185346,0.0185394,0.018587,0.019037000000000002,0.0219208,0.0255077,0.023456599999999998,0.0233152
16071,C0.22,GND,0.0184253,0.0184253,0.0184253,0.0184254,0.018429499999999998,0.0187051,0.0216392,0.0232365,0.0233147
16072,C0.22,RPE,0.000376541,0.000376366,0.000376062,0.00037573699999999996,0.00036469800000000005,0.000454155,0.00162238,0.000362215,0.00026354
16073,C0.22,RKI,0.0182231,0.0181557,0.0180372,0.0180364,0.018045099999999998,0.0181706,0.0196517,0.0228513,0.023051099999999998
16074,C0.22,TKL1,0.000154129,0.000154129,0.000154127,0.00015397700000000002,0.000148053,0.00012542600000000002,0.000129424,0.000190245,0.000169495
16075,C0.22,TKL2,0.00017413,0.000173833,0.000170971,0.00015007,0.000105239,7.88075e-05,6.712869999999999e-05,8.13519e-05,9.37911e-05
16076,C0.22,TAL,0.000165833,0.00010947100000000001,-0.000440579,-0.00485339,-0.0154066,-0.00675494,6.83192e-05,8.82643e-05,9.86232e-05
16077,C0.22,pyr_c_EX,4.64326,4.64326,4.64326,4.64326,4.64358,4.78606,4.97965,4.97971,4.9797
16078,C0.22,dhap_c_EX,0.0174815,0.0174815,0.0174815,0.0174883,0.018093500000000002,0.020766800000000002,0.0217143,0.0217149,0.0217148
16079,C0.22,r5p_c_EX,0.0178532,0.0178532,0.0178532,0.0178533,0.0178538,0.0178687,0.0187202,0.022610599999999998,0.022881400000000003
16080,C0.30,PGI,10.3264,10.3052,10.0973,8.38004,2.9984,1.7041400000000002,1.56818,1.56691,1.56692
